Type,SKU,Name,Published,Visibility in catalog,Short description,Description,In stock?,Categories,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_title,slug,Image Alt Text
variation,PS-018,18pt Writable,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,,PS-001,Options,18pt Writable,,0,Standard Business Cards Printing Dubai | eprint.ae,,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
variation,PS-019,13pt Enviro Uncoated,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,,PS-001,Options,13pt Enviro Uncoated,,0,Standard Business Cards Printing Dubai | eprint.ae,,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
variation,PS-020,13pt Linen Uncoated,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,,PS-001,Options,13pt Linen Uncoated,,0,Standard Business Cards Printing Dubai | eprint.ae,,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
variation,PS-021,14pt Writable+AQ,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,,PS-001,Options,14pt Writable+AQ,,0,Standard Business Cards Printing Dubai | eprint.ae,,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
variation,PS-022,14pt Writable+UV,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,,PS-001,Options,14pt Writable+UV,,0,Standard Business Cards Printing Dubai | eprint.ae,,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-002,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,matt-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-003,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,glossy-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-004,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,spot-uv-matt-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-005,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,gold-foil-matt-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-006,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,gold-foil-spot-uv-matt-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
simple,PS-007,Standard Business Cards,1,visible,"Make a lasting first impression with crisp, full-colour standard business cards printed on premium card stock. Available in multiple sizes and weights to suit any brand.","<div class=""ea-prod-desc""><p>Your business card is often the first physical touchpoint a client has with your brand. At eprint.ae, our standard business cards are printed using high-resolution digital presses that deliver sharp text, vibrant colours, and consistent quality across every card in your order. Choose from a range of card stock weights and coating options to find the finish that best represents your business. Whether you are a startup building your first brand identity or an established corporate ordering in bulk, we offer fast turnaround times with free delivery across Dubai, Sharjah, and Abu Dhabi. Our team ensures colour accuracy and clean cutting on every batch, so your cards always look professional. Upload your ready artwork or let our design team help you create something exceptional.</p></div>
<h4>🏆 Key Features</h4><ul><li>✔ Full-colour CMYK printing</li><li>✔ Sharp text and fine detail reproduction</li><li>✔ Multiple card stock weights available</li><li>✔ Fast turnaround – standard and express options</li><li>✔ Free delivery across UAE</li><li>✔ Consistent colour across all cards</li><li>✔ Compatible with standard business card holders</li></ul>
<h4>📋 Material / Substrate Options</h4><ul><li>✔ 14pt Gloss Card</li><li>✔ 16pt Gloss Card</li><li>✔ 18pt Matte/Silk Laminated</li><li>✔ 13pt Uncoated</li><li>✔ 14pt Writable</li></ul>
<h4>✨ Finish Options</h4><ul><li>✔ Matte Lamination</li><li>✔ Gloss UV</li><li>✔ Aqueous Coating (AQ)</li><li>✔ Soft Touch Lamination</li><li>✔ Uncoated</li></ul>
<h4>💼 Ideal Use Cases</h4><ul><li>✔ Corporate professionals</li><li>✔ Sales teams</li><li>✔ Real estate agents</li><li>✔ Entrepreneurs & startups</li><li>✔ Networking events</li></ul>",1,Print & Stationery > Business Cards,,,,,,Standard Business Cards Printing Dubai | eprint.ae,art-paper-without-lamination-400gsm,"Standard Business Cards printing in Dubai, UAE - eprint.ae"
